"ticker","type_stock","date_approval","value_cash","ratio","corporate_action","last_date_prior_ex","date_closing_price_prior_ex_date","closing_price_prior_ex_date","quoted_per_shares","corporate_action_price","last_date_time_prior_ex"
"MILS3","ON","2022-06-03","0,08886048","1,0","JRS CAP PROPRIO","2022-06-08","2022-06-08","6,88","1,0","1,291577","2022-06-08T00:00:00"
"MILS3","ON","2022-09-01","0,05655198","1,0","JRS CAP PROPRIO","2022-09-06","2022-09-06","10,18","1,0","0,55552","2022-09-06T00:00:00"
"MILS3","ON","2022-12-01","0,06359527","1,0","JRS CAP PROPRIO","2022-12-06","2022-12-06","10,47","1,0","0,607405","2022-12-06T00:00:00"
"MILS3","ON","2023-03-28","0,076723744","1,0","JRS CAP PROPRIO","2023-03-31","2023-03-31","9,69","1,0","0,791783","2023-03-31T00:00:00"
"MILS3","ON","2023-04-27","0,005003495","1,0","DIVIDENDO","2023-04-27","2023-04-27","9,03","1,0","0,05541","2023-04-27T00:00:00"
"MILS3","ON","2023-06-21","0,07600854","1,0","JRS CAP PROPRIO","2023-06-26","2023-06-26","11,75","1,0","0,646881","2023-06-26T00:00:00"
"MILS3","ON","2023-09-21","0,06954633","1,0","JRS CAP PROPRIO","2023-09-26","2023-09-26","12,05","1,0","0,577148","2023-09-26T00:00:00"
"MLAS3","ON","2022-04-29","0,123054608","1,0","DIVIDENDO","2022-05-05","2022-05-05","5,22","1,0","2,357368","2022-05-05T00:00:00"
"MOVI3","ON","2017-12-28","0,07026038","1,0","JRS CAP PROPRIO","2018-01-04","2018-01-04","7,75","1,0","0,906586","2018-01-04T00:00:00"
"MOVI3","ON","2018-03-29","0,02214776","1,0","JRS CAP PROPRIO","2018-04-04","2018-04-04","7,47","1,0","0,296489","2018-04-04T00:00:00"
"MOVI3","ON","2018-04-26","0,003697021","1,0","DIVIDENDO","2018-04-26","2018-04-26","8,23","1,0","0,044921","2018-04-26T00:00:00"
"MOVI3","ON","2018-06-25","0,032950777","1,0","JRS CAP PROPRIO","2018-06-29","2018-06-29","5,4","1,0","0,6102","2018-06-29T00:00:00"
"MOVI3","ON","2018-09-28","0,096756643","1,0","JRS CAP PROPRIO","2018-10-26","2018-10-26","7,45","1,0","1,298747","2018-10-26T00:00:00"
"MOVI3","ON","2018-12-13","0,144399887","1,0","JRS CAP PROPRIO","2018-12-20","2018-12-20","8,0","1,0","1,804999","2018-12-20T00:00:00"
"MOVI3","ON","2019-03-29","0,076203297","1,0","JRS CAP PROPRIO","2019-06-28","2019-06-28","14,9","1,0","0,511432","2019-06-28T00:00:00"
"MOVI3","ON","2019-06-28","0,067174994","1,0","JRS CAP PROPRIO","2019-09-27","2019-09-27","15,14","1,0","0,443692","2019-09-27T00:00:00"
"MOVI3","ON","2019-09-30","0,093238492","1,0","JRS CAP PROPRIO","2019-10-03","2019-10-03","14,79","1,0","0,630416","2019-10-03T00:00:00"
"MOVI3","ON","2019-12-19","0,13372303","1,0","JRS CAP PROPRIO","2020-01-03","2020-01-03","20,1","1,0","0,665289","2020-01-03T00:00:00"
"MOVI3","ON","2020-12-23","0,147814004","1,0","JRS CAP PROPRIO","2021-01-05","2021-01-05","20,15","1,0","0,733568","2021-01-05T00:00:00"
"MOVI3","ON","2021-06-23","0,080166113","1,0","JRS CAP PROPRIO","2021-06-28","2021-06-28","19,8","1,0","0,404879","2021-06-28T00:00:00"
"MOVI3","ON","2021-03-31","0,090564228","1,0","JRS CAP PROPRIO","2021-06-29","2021-06-29","19,7","1,0","0,459717","2021-06-29T00:00:00"
"MOVI3","ON","2021-09-24","0,076774598","1,0","JRS CAP PROPRIO","2021-09-29","2021-09-29","17,36","1,0","0,44225","2021-09-29T00:00:00"
"MOVI3","ON","2021-12-22","0,125375129","1,0","JRS CAP PROPRIO","2021-12-29","2021-12-29","15,86","1,0","0,790512","2021-12-29T00:00:00"
"MOVI3","ON","2022-03-24","0,149454282","1,0","JRS CAP PROPRIO","2022-03-30","2022-03-30","17,51","1,0","0,853537","2022-03-30T00:00:00"
"MOVI3","ON","2022-04-26","0,848884241","1,0","DIVIDENDO","2022-05-04","2022-05-04","16,97","1,0","5,002264","2022-05-04T00:00:00"
"MOVI3","ON","2022-06-23","0,146551917","1,0","JRS CAP PROPRIO","2022-06-30","2022-06-30","13,05","1,0","1,123003","2022-06-30T00:00:00"
"MOVI3","ON","2022-09-26","0,152055199","1,0","JRS CAP PROPRIO","2022-09-30","2022-09-30","12,37","1,0","1,229226","2022-09-30T00:00:00"
"MOVI3","ON","2022-12-20","0,151804654","1,0","JRS CAP PROPRIO","2022-12-26","2022-12-26","8,05","1,0","1,885772","2022-12-26T00:00:00"
"MOVI3","ON","2023-04-27","0,120778725","1,0","DIVIDENDO","2023-05-03","2023-05-03","8,75","1,0","1,380328","2023-05-03T00:00:00"
"MRFG3","ON","2021-04-08","0,2038902","1,0","DIVIDENDO","2021-04-09","2021-04-09","18,34","1,0","1,111724","2021-04-09T00:00:00"
"MRFG3","ON","2021-08-10","1,400311584","1,0","DIVIDENDO","2021-09-10","2021-09-10","22,98","1,0","6,09361","2021-09-10T00:00:00"
"MRFG3","ON","2021-12-16","1,250217332","1,0","DIVIDENDO","2021-12-21","2021-12-21","23,39","1,0","5,345093","2021-12-21T00:00:00"
"MRFG3","ON","2022-04-08","0,580120288","1,0","DIVIDENDO","2022-04-13","2022-04-13","20,32","1,0","2,854923","2022-04-13T00:00:00"
"MRFG3","ON","2022-08-11","0,757965","1,0","DIVIDENDO","2022-08-19","2022-08-19","15,51","1,0","4,886944","2022-08-19T00:00:00"
"MRFG3","ON","2022-12-15","0,909518","1,0","DIVIDENDO","2022-12-19","2022-12-19","7,86","1,0","11,571476","2022-12-19T00:00:00"
"MRVE3","ON","2015-04-30","0,387728226","1,0","DIVIDENDO","2015-04-30","2015-04-30","8,25","1,0","4,699736","2015-04-30T00:00:00"
"MRVE3","ON","2016-04-29","0,3537446","1,0","DIVIDENDO","2016-05-16","2016-05-16","12,03","1,0","2,94052","2016-05-16T00:00:00"
"MRVE3","ON","2017-01-30","0,34","1,0","DIVIDENDO","2017-03-03","2017-03-03","14,23","1,0","2,389318","2017-03-03T00:00:00"
"MRVE3","ON","2017-04-28","0,29970984","1,0","DIVIDENDO","2017-05-15","2017-05-15","15,2","1,0","1,971775","2017-05-15T00:00:00"
"MRVE3","ON","2018-04-19","0,35","1,0","DIVIDENDO","2018-04-20","2018-04-20","14,94","1,0","2,342704","2018-04-20T00:00:00"
"MRVE3","ON","2018-04-19","0,3499884484","1,0","DIVIDENDO","2018-05-28","2018-05-28","13,59","1,0","2,575338","2018-05-28T00:00:00"
"MRVE3","ON","2018-04-19","0,33","1,0","DIVIDENDO","2018-12-13","2018-12-13","11,96","1,0","2,759197","2018-12-13T00:00:00"
"MRVE3","ON","2019-04-25","0,37101456","1,0","DIVIDENDO","2019-06-06","2019-06-06","17,5","1,0","2,120083","2019-06-06T00:00:00"
"MRVE3","ON","2019-11-12","0,370134837","1,0","DIVIDENDO","2019-11-18","2019-11-18","16,79","1,0","2,204496","2019-11-18T00:00:00"
"MRVE3","ON","2019-04-25","0,37011668","1,0","DIVIDENDO","2019-12-10","2019-12-10","19,54","1,0","1,894149","2019-12-10T00:00:00"
"MRVE3","ON","2020-04-16","0,340143734","1,0","DIVIDENDO","2020-10-13","2020-10-13","17,84","1,0","1,906635","2020-10-13T00:00:00"
"MRVE3","ON","2021-01-13","0,207093497","1,0","DIVIDENDO","2021-01-18","2021-01-18","20,08","1,0","1,031342","2021-01-18T00:00:00"
"MRVE3","ON","2021-04-23","0,270585065","1,0","DIVIDENDO","2021-04-29","2021-04-29","17,6","1,0","1,537415","2021-04-29T00:00:00"
"MRVE3","ON","2021-12-01","0,162351039","1,0","DIVIDENDO","2021-12-06","2021-12-06","12,1","1,0","1,341744","2021-12-06T00:00:00"
"MRVE3","ON","2022-06-20","0,197808371","1,0","DIVIDENDO","2022-06-23","2022-06-23","8,12","1,0","2,436064","2022-06-23T00:00:00"
"MRVE3","ON","2022-09-16","0,197808371","1,0","DIVIDENDO","2022-09-21","2022-09-21","12,76","1,0","1,550222","2022-09-21T00:00:00"
"MULT3","ON","2015-04-29","0,1053908","1,0","DIVIDENDO","2015-04-29","2015-04-29","53,07","1,0","0,198588","2015-04-29T00:00:00"
"MULT3","ON","2015-06-30","0,47707118","1,0","JRS CAP PROPRIO","2015-06-30","2015-06-30","47,95","1,0","0,994935","2015-06-30T00:00:00"
"MULT3","ON","2015-12-21","0,71876911","1,0","JRS CAP PROPRIO","2015-12-21","2015-12-21","40,08","1,0","1,793336","2015-12-21T00:00:00"
"MULT3","ON","2016-06-27","0,5048303094","1,0","JRS CAP PROPRIO","2016-06-30","2016-06-30","60,26","1,0","0,837754","2016-06-30T00:00:00"
"MULT3","ON","2017-06-21","0,55205752114","1,0","JRS CAP PROPRIO","2017-06-26","2017-06-26","65,85","1,0","0,838356","2017-06-26T00:00:00"
"MULT3","ON","2017-09-21","0,32574766582","1,0","JRS CAP PROPRIO","2017-09-26","2017-09-26","73,33","1,0","0,444222","2017-09-26T00:00:00"
"MULT3","ON","2017-12-21","0,32623060055","1,0","JRS CAP PROPRIO","2017-12-27","2017-12-27","70,27","1,0","0,464253","2017-12-27T00:00:00"
"MULT3","ON","2018-06-21","0,55378689447","1,0","JRS CAP PROPRIO","2018-06-26","2018-06-26","57,02","1,0","0,971215","2018-06-26T00:00:00"
"MULT3","ON","2018-09-21","0,13459016048","1,0","JRS CAP PROPRIO","2018-09-26","2018-09-26","18,28","1,0","0,73627","2018-09-26T00:00:00"
"MULT3","ON","2018-12-21","0,11776639042","1,0","JRS CAP PROPRIO","2018-12-28","2018-12-28","24,31","1,0","0,484436","2018-12-28T00:00:00"
"MULT3","ON","2019-06-24","0,18458448946","1,0","JRS CAP PROPRIO","2019-06-27","2019-06-27","27,21","1,0","0,67837","2019-06-27T00:00:00"
"MULT3","ON","2019-09-25","0,13417101396","1,0","JRS CAP PROPRIO","2019-09-30","2019-09-30","28,85","1,0","0,465064","2019-09-30T00:00:00"
"MULT3","ON","2019-12-23","0,15088772985","1,0","JRS CAP PROPRIO","2019-12-30","2019-12-30","33,1","1,0","0,455854","2019-12-30T00:00:00"
"MULT3","ON","2020-12-21","0,45497589698","1,0","JRS CAP PROPRIO","2020-12-28","2020-12-28","24,26","1,0","1,875416","2020-12-28T00:00:00"
"MULT3","ON","2021-12-22","0,49890007416","1,0","JRS CAP PROPRIO","2021-12-28","2021-12-28","19,18","1,0","2,601147","2021-12-28T00:00:00"
"MULT3","ON","2022-06-21","0,24715441155","1,0","JRS CAP PROPRIO","2022-06-24","2022-06-24","22,51","1,0","1,097976","2022-06-24T00:00:00"
"MULT3","ON","2022-09-22","0,17070192096","1,0","JRS CAP PROPRIO","2022-09-27","2022-09-27","23,75","1,0","0,718745","2022-09-27T00:00:00"
"MULT3","ON","2022-12-21","0,29900117547","1,0","JRS CAP PROPRIO","2022-12-26","2022-12-26","22,3","1,0","1,340812","2022-12-26T00:00:00"
"MULT3","ON","2023-03-27","0,12814336091","1,0","JRS CAP PROPRIO","2023-03-30","2023-03-30","25,07","1,0","0,511142","2023-03-30T00:00:00"
"MULT3","ON","2023-06-26","0,24816784526","1,0","JRS CAP PROPRIO","2023-06-29","2023-06-29","27,72","1,0","0,895266","2023-06-29T00:00:00"
"MULT3","ON","2023-09-22","0,20605475304","1,0","JRS CAP PROPRIO","2023-09-27","2023-09-27","23,89","1,0","0,862515","2023-09-27T00:00:00"
"MYPK3","ON","2015-02-25","0,30255896","1,0","DIVIDENDO","2015-02-26","2015-02-26","12,7","1,0","2,382354","2015-02-26T00:00:00"
"MYPK3","ON","2016-02-25","0,22077531","1,0","DIVIDENDO","2016-02-26","2016-02-26","9,69","1,0","2,278383","2016-02-26T00:00:00"
"MYPK3","ON","2017-03-27","0,0756266","1,0","DIVIDENDO","2017-03-30","2017-03-30","16,59","1,0","0,455857","2017-03-30T00:00:00"
"MYPK3","ON","2018-02-20","0,2191395","1,0","DIVIDENDO","2018-02-23","2018-02-23","23,6","1,0","0,928557","2018-02-23T00:00:00"
"MYPK3","ON","2018-02-20","0,0366615","1,0","DIVIDENDO","2018-02-23","2018-02-23","23,6","1,0","0,155345","2018-02-23T00:00:00"
"MYPK3","ON","2018-06-11","0,2385058","1,0","JRS CAP PROPRIO","2018-06-14","2018-06-14","21,02","1,0","1,134661","2018-06-14T00:00:00"
"MYPK3","ON","2018-09-12","0,23087945","1,0","JRS CAP PROPRIO","2018-09-17","2018-09-17","20,23","1,0","1,141273","2018-09-17T00:00:00"
"MYPK3","ON","2018-12-03","0,25841197","1,0","JRS CAP PROPRIO","2018-12-06","2018-12-06","24,18","1,0","1,068701","2018-12-06T00:00:00"
"MYPK3","ON","2019-07-01","0,1850616","1,0","JRS CAP PROPRIO","2019-07-05","2019-07-05","22,51","1,0","0,822131","2019-07-05T00:00:00"
"MYPK3","ON","2020-03-05","0,6641181","1,0","DIVIDENDO","2020-03-10","2020-03-10","15,46","1,0","4,295719","2020-03-10T00:00:00"
"MYPK3","ON","2021-12-21","1,0055532","1,0","JRS CAP PROPRIO","2021-12-27","2021-12-27","15,99","1,0","6,288638","2021-12-27T00:00:00"
"MYPK3","ON","2022-03-09","0,3993471","1,0","DIVIDENDO","2022-03-14","2022-03-14","11,99","1,0","3,330668","2022-03-14T00:00:00"
"MYPK3","ON","2022-06-29","0,2349017","1,0","JRS CAP PROPRIO","2022-07-04","2022-07-04","15,81","1,0","1,485779","2022-07-04T00:00:00"
"MYPK3","ON","2022-09-28","0,1983575","1,0","JRS CAP PROPRIO","2022-10-03","2022-10-03","13,51","1,0","1,468227","2022-10-03T00:00:00"
"MYPK3","ON","2023-03-20","0,3012802","1,0","DIVIDENDO","2023-03-23","2023-03-23","11,51","1,0","2,617552","2023-03-23T00:00:00"
"NEOE3","ON","2019-06-26","0,2784649582","1,0","JRS CAP PROPRIO","2019-07-03","2019-07-03","17,78","1,0","1,56617","2019-07-03T00:00:00"
"NEOE3","ON","2019-12-12","0,1793503819","1,0","JRS CAP PROPRIO","2020-01-06","2020-01-06","24,4","1,0","0,735043","2020-01-06T00:00:00"
"NEOE3","ON","2020-06-15","0,2293645009","1,0","JRS CAP PROPRIO","2020-06-18","2020-06-18","19,27","1,0","1,190267","2020-06-18T00:00:00"
"NEOE3","ON","2020-12-09","0,2196808408","1,0","JRS CAP PROPRIO","2021-01-06","2021-01-06","17,81","1,0","1,233469","2021-01-06T00:00:00"
"NEOE3","ON","2021-04-12","0,1653481665","1,0","DIVIDENDO","2021-04-12","2021-04-12","16,09","1,0","1,027646","2021-04-12T00:00:00"
"NEOE3","ON","2021-06-28","0,1406397677","1,0","JRS CAP PROPRIO","2021-07-01","2021-07-01","17,37","1,0","0,809671","2021-07-01T00:00:00"
"NEOE3","ON","2021-12-13","0,1318177317","1,0","JRS CAP PROPRIO","2022-01-05","2022-01-05","15,29","1,0","0,862117","2022-01-05T00:00:00"
"NEOE3","ON","2022-04-25","0,5291396151","1,0","DIVIDENDO","2022-04-25","2022-04-25","17,61","1,0","3,004768","2022-04-25T00:00:00"
"NEOE3","ON","2022-06-15","0,1376968479","1,0","JRS CAP PROPRIO","2022-07-05","2022-07-05","13,85","1,0","0,994201","2022-07-05T00:00:00"
"NEOE3","ON","2022-12-13","0,2539543586","1,0","JRS CAP PROPRIO","2023-01-04","2023-01-04","14,9","1,0","1,704392","2023-01-04T00:00:00"
"NEOE3","ON","2023-04-27","0,5838428214","1,0","DIVIDENDO","2023-04-27","2023-04-27","16,05","1,0","3,63765","2023-04-27T00:00:00"
"NEOE3","ON","2023-06-27","0,3193050597","1,0","JRS CAP PROPRIO","2023-06-30","2023-06-30","21,23","1,0","1,504028","2023-06-30T00:00:00"
"NTCO3","ON","2022-04-20","0,1317416902","1,0","DIVIDENDO","2022-04-20","2022-04-20","21,35","1,0","0,617057","2022-04-20T00:00:00"
"ODPV3","ON","2015-03-12","0,014949773","1,0","JRS CAP PROPRIO","2015-03-13","2015-03-13","11,03","1,0","0,135537","2015-03-13T00:00:00"
"ODPV3","ON","2015-04-06","0,103330538","1,0","DIVIDENDO","2015-04-07","2015-04-07","11,25","1,0","0,918494","2015-04-07T00:00:00"
"ODPV3","ON","2015-04-29","0,113642321","1,0","DIVIDENDO","2015-04-30","2015-04-30","10,5","1,0","1,082308","2015-04-30T00:00:00"
"ODPV3","ON","2015-06-11","0,018736159","1,0","JRS CAP PROPRIO","2015-06-11","2015-06-11","11,35","1,0","0,165076","2015-06-11T00:00:00"
"ODPV3","ON","2015-07-29","0,075353776","1,0","DIVIDENDO","2015-07-29","2015-07-29","10,85","1,0","0,694505","2015-07-29T00:00:00"
"ODPV3","ON","2015-09-16","0,018342906","1,0","JRS CAP PROPRIO","2015-09-16","2015-09-16","9,92","1,0","0,184908","2015-09-16T00:00:00"
"ODPV3","ON","2015-10-28","0,064010354","1,0","DIVIDENDO","2015-10-29","2015-10-29","9,97","1,0","0,64203","2015-10-29T00:00:00"
"ODPV3","ON","2015-12-14","0,020251639","1,0","JRS CAP PROPRIO","2015-12-15","2015-12-15","9,86","1,0","0,205392","2015-12-15T00:00:00"
"ODPV3","ON","2016-03-14","0,022534256","1,0","JRS CAP PROPRIO","2016-03-14","2016-03-14","10,7","1,0","0,210601","2016-03-14T00:00:00"
"ODPV3","ON","2016-04-11","0,093395734","1,0","DIVIDENDO","2016-04-12","2016-04-12","12,19","1,0","0,766167","2016-04-12T00:00:00"
"ODPV3","ON","2016-04-27","0,081628626","1,0","DIVIDENDO","2016-04-27","2016-04-27","11,9","1,0","0,685955","2016-04-27T00:00:00"
"ODPV3","ON","2016-06-14","0,021575176","1,0","JRS CAP PROPRIO","2016-06-17","2016-06-17","10,92","1,0","0,197575","2016-06-17T00:00:00"
"ODPV3","ON","2016-07-27","0,044979547","1,0","DIVIDENDO","2016-08-01","2016-08-01","13,65","1,0","0,32952","2016-08-01T00:00:00"
"ODPV3","ON","2016-09-15","0,021356434","1,0","JRS CAP PROPRIO","2016-09-20","2016-09-20","13,14","1,0","0,16253","2016-09-20T00:00:00"
"ODPV3","ON","2016-10-26","0,045204894","1,0","DIVIDENDO","2016-10-31","2016-10-31","12,0","1,0","0,376707","2016-10-31T00:00:00"
"ODPV3","ON","2016-12-13","0,022221586","1,0","JRS CAP PROPRIO","2016-12-16","2016-12-16","11,61","1,0","0,1914","2016-12-16T00:00:00"
"ODPV3","ON","2017-03-15","0,023855526","1,0","JRS CAP PROPRIO","2017-03-20","2017-03-20","11,62","1,0","0,205297","2017-03-20T00:00:00"
"ODPV3","ON","2017-03-28","0,066798979","1,0","DIVIDENDO","2017-03-31","2017-03-31","11,3","1,0","0,591141","2017-03-31T00:00:00"
"ODPV3","ON","2017-04-26","0,080069496","1,0","DIVIDENDO","2017-05-02","2017-05-02","11,67","1,0","0,686114","2017-05-02T00:00:00"
"ODPV3","ON","2017-06-19","0,021403539","1,0","JRS CAP PROPRIO","2017-06-22","2017-06-22","11,9","1,0","0,179862","2017-06-22T00:00:00"
"ODPV3","ON","2017-07-26","0,188367425","1,0","DIVIDENDO","2017-07-31","2017-07-31","13,01","1,0","1,447866","2017-07-31T00:00:00"
"ODPV3","ON","2017-09-18","0,02199107","1,0","JRS CAP PROPRIO","2017-09-21","2017-09-21","16,0","1,0","0,137444","2017-09-21T00:00:00"
"ODPV3","ON","2017-10-25","0,100829593","1,0","DIVIDENDO","2017-10-30","2017-10-30","15,9","1,0","0,634148","2017-10-30T00:00:00"
"ODPV3","ON","2017-12-11","0,022492328","1,0","JRS CAP PROPRIO","2017-12-14","2017-12-14","14,9","1,0","0,150955","2017-12-14T00:00:00"
"ODPV3","ON","2018-03-12","0,028482058","1,0","JRS CAP PROPRIO","2018-03-15","2018-03-15","15,51","1,0","0,183637","2018-03-15T00:00:00"
"ODPV3","ON","2018-04-02","0,005623784","1,0","DIVIDENDO","2018-04-05","2018-04-05","14,49","1,0","0,038811","2018-04-05T00:00:00"
"ODPV3","ON","2018-06-13","0,027121711","1,0","JRS CAP PROPRIO","2018-06-18","2018-06-18","12,23","1,0","0,221764","2018-06-18T00:00:00"
"ODPV3","ON","2018-07-25","0,052812492","1,0","DIVIDENDO","2018-07-30","2018-07-30","13,63","1,0","0,387472","2018-07-30T00:00:00"
"ODPV3","ON","2018-09-21","0,027371113","1,0","JRS CAP PROPRIO","2018-09-26","2018-09-26","12,81","1,0","0,21367","2018-09-26T00:00:00"
"ODPV3","ON","2018-12-18","0,029680887","1,0","JRS CAP PROPRIO","2018-12-21","2018-12-21","13,74","1,0","0,216018","2018-12-21T00:00:00"
"ODPV3","ON","2018-12-18","0,109524156","1,0","DIVIDENDO","2018-12-21","2018-12-21","13,74","1,0","0,797119","2018-12-21T00:00:00"
"ODPV3","ON","2019-03-18","0,033235868","1,0","JRS CAP PROPRIO","2019-03-21","2019-03-21","16,3","1,0","0,203901","2019-03-21T00:00:00"
"ODPV3","ON","2019-04-01","0,052310979","1,0","DIVIDENDO","2019-04-04","2019-04-04","17,06","1,0","0,306629","2019-04-04T00:00:00"
"ODPV3","ON","2019-05-02","0,095254607","1,0","DIVIDENDO","2019-05-07","2019-05-07","16,27","1,0","0,585462","2019-05-07T00:00:00"
"ODPV3","ON","2019-06-17","0,029899601","1,0","JRS CAP PROPRIO","2019-06-21","2019-06-21","18,03","1,0","0,165833","2019-06-21T00:00:00"
"ODPV3","ON","2019-08-01","0,052387078","1,0","DIVIDENDO","2019-08-06","2019-08-06","16,5","1,0","0,317497","2019-08-06T00:00:00"
"ODPV3","ON","2019-09-24","0,028128431","1,0","JRS CAP PROPRIO","2019-09-27","2019-09-27","16,15","1,0","0,17417","2019-09-27T00:00:00"
"ODPV3","ON","2019-10-30","0,042397615","1,0","DIVIDENDO","2019-11-04","2019-11-04","15,03","1,0","0,282087","2019-11-04T00:00:00"
"ODPV3","ON","2019-12-16","0,026784764","1,0","JRS CAP PROPRIO","2019-12-19","2019-12-19","17,02","1,0","0,157372","2019-12-19T00:00:00"
"ODPV3","ON","2020-03-12","0,026139961","1,0","JRS CAP PROPRIO","2020-03-17","2020-03-17","15,06","1,0","0,173572","2020-03-17T00:00:00"
"ODPV3","ON","2020-04-28","0,067845036","1,0","DIVIDENDO","2020-05-04","2020-05-04","14,8","1,0","0,458412","2020-05-04T00:00:00"
"ODPV3","ON","2020-04-29","0,044775227","1,0","DIVIDENDO","2020-05-05","2020-05-05","14,87","1,0","0,301111","2020-05-05T00:00:00"
"ODPV3","ON","2020-06-10","0,025245928","1,0","JRS CAP PROPRIO","2020-06-16","2020-06-16","13,89","1,0","0,181756","2020-06-16T00:00:00"
"ODPV3","ON","2020-07-29","0,156811461","1,0","DIVIDENDO","2020-08-11","2020-08-11","13,57","1,0","1,155575","2020-08-11T00:00:00"
"ODPV3","ON","2020-09-11","0,0250832","1,0","JRS CAP PROPRIO","2020-09-16","2020-09-16","12,82","1,0","0,195657","2020-09-16T00:00:00"
"ODPV3","ON","2020-10-28","0,136805908","1,0","DIVIDENDO","2020-11-03","2020-11-03","12,39","1,0","1,104164","2020-11-03T00:00:00"
"ODPV3","ON","2020-12-10","0,023491854","1,0","JRS CAP PROPRIO","2020-12-15","2020-12-15","13,7","1,0","0,171473","2020-12-15T00:00:00"
"ODPV3","ON","2021-03-11","0,024472511","1,0","JRS CAP PROPRIO","2021-03-16","2021-03-16","12,58","1,0","0,194535","2021-03-16T00:00:00"
"ODPV3","ON","2021-04-05","0,190396073","1,0","DIVIDENDO","2021-04-12","2021-04-12","13,31","1,0","1,430474","2021-04-12T00:00:00"
"ODPV3","ON","2021-04-28","0,181665407","1,0","DIVIDENDO","2021-05-19","2021-05-19","13,1","1,0","1,386759","2021-05-19T00:00:00"
"ODPV3","ON","2021-06-11","0,025707338","1,0","JRS CAP PROPRIO","2021-06-16","2021-06-16","12,98","1,0","0,198053","2021-06-16T00:00:00"
"ODPV3","ON","2021-09-13","0,025898858","1,0","JRS CAP PROPRIO","2021-09-22","2021-09-22","14,08","1,0","0,183941","2021-09-22T00:00:00"
"ODPV3","ON","2021-12-14","0,02367895","1,0","JRS CAP PROPRIO","2021-12-17","2021-12-17","12,02","1,0","0,196996","2021-12-17T00:00:00"
"ODPV3","ON","2022-03-21","0,031918376","1,0","JRS CAP PROPRIO","2022-03-24","2022-03-24","12,26","1,0","0,260346","2022-03-24T00:00:00"
"ODPV3","ON","2022-04-04","0,079059408","1,0","DIVIDENDO","2022-04-04","2022-04-04","12,4","1,0","0,637576","2022-04-04T00:00:00"
"ODPV3","ON","2022-04-27","0,107203568","1,0","DIVIDENDO","2022-05-06","2022-05-06","10,22","1,0","1,048959","2022-05-06T00:00:00"
"ODPV3","ON","2022-06-20","0,031685869","1,0","JRS CAP PROPRIO","2022-06-23","2022-06-23","9,23","1,0","0,343292","2022-06-23T00:00:00"
"ODPV3","ON","2022-09-15","0,031686901","1,0","JRS CAP PROPRIO","2022-09-20","2022-09-20","9,39","1,0","0,337454","2022-09-20T00:00:00"
"ODPV3","ON","2022-12-12","0,032093774","1,0","JRS CAP PROPRIO","2022-12-15","2022-12-15","8,56","1,0","0,374927","2022-12-15T00:00:00"
"ODPV3","ON","2023-03-14","0,038441575","1,0","JRS CAP PROPRIO","2023-03-17","2023-03-17","11,0","1,0","0,349469","2023-03-17T00:00:00"
"ODPV3","ON","2023-04-05","0,217196275","1,0","DIVIDENDO","2023-04-20","2023-04-20","10,35","1,0","2,098515","2023-04-20T00:00:00"
"ODPV3","ON","2023-06-26","0,038209912","1,0","JRS CAP PROPRIO","2023-06-29","2023-06-29","11,95","1,0","0,319748","2023-06-29T00:00:00"
"ODPV3","ON","2023-09-19","0,037183621","1,0","JRS CAP PROPRIO","2023-09-22","2023-09-22","11,14","1,0","0,333785","2023-09-22T00:00:00"
